Datetime,Open,High,Low,Close,Adj Close,Volume
2022-05-12 14:30:00,314.1700134277344,318.2965087890625,313.1000061035156,316.75,316.75,352836
2022-05-12 15:30:00,316.80999755859375,321.79998779296875,316.80999755859375,321.54998779296875,321.54998779296875,604511
2022-05-13 09:30:00,327.6700134277344,334.55999755859375,326.0899963378906,333.3599853515625,333.3599853515625,679612
2022-05-13 10:30:00,333.5400085449219,334.69000244140625,332.0299987792969,334.1050109863281,334.1050109863281,545910
2022-05-13 11:30:00,334.2200012207031,335.1050109863281,333.3800048828125,334.4361877441406,334.4361877441406,494135
2022-05-13 12:30:00,334.364990234375,335.2300109863281,332.1499938964844,332.1549987792969,332.1549987792969,331620
2022-05-13 13:30:00,332.2200012207031,332.3699951171875,328.44000244140625,329.54998779296875,329.54998779296875,292234
2022-05-13 14:30:00,329.5299987792969,333.19000244140625,329.3334045410156,333.17999267578125,333.17999267578125,306636
2022-05-13 15:30:00,333.0400085449219,333.25,330.6199951171875,332.8800048828125,332.8800048828125,541199
2022-05-16 09:30:00,330.42999267578125,331.9800109863281,325.0299987792969,329.4800109863281,329.4800109863281,424625
2022-05-16 10:30:00,329.0,329.55999755859375,325.8800048828125,329.4159851074219,329.4159851074219,226278
2022-05-16 11:30:00,329.260009765625,332.2200012207031,328.81500244140625,331.5,331.5,228344
2022-05-16 12:30:00,331.32000732421875,332.42999267578125,329.5799865722656,332.1499938964844,332.1499938964844,168847
2022-05-16 13:30:00,332.20001220703125,333.2650146484375,330.94000244140625,333.114990234375,333.114990234375,183532
2022-05-16 14:30:00,333.18499755859375,333.54998779296875,329.8999938964844,330.1300048828125,330.1300048828125,176804
2022-05-16 15:30:00,330.1300048828125,330.45599365234375,328.95001220703125,329.80999755859375,329.80999755859375,360649
2022-05-17 09:30:00,340.1099853515625,341.17999267578125,334.0,334.7099914550781,334.7099914550781,491765
2022-05-17 10:30:00,334.7099914550781,335.05999755859375,332.5299987792969,334.32000732421875,334.32000732421875,256062
2022-05-17 11:30:00,334.5799865722656,335.6300048828125,333.6000061035156,334.510009765625,334.510009765625,137065
2022-05-17 12:30:00,334.6499938964844,337.1310119628906,334.4440002441406,336.7850036621094,336.7850036621094,193530
2022-05-17 13:30:00,336.760009765625,338.6474914550781,335.6700134277344,337.5450134277344,337.5450134277344,296990
2022-05-17 14:30:00,337.43499755859375,339.7799987792969,336.3999938964844,339.1650085449219,339.1650085449219,318625
2022-05-17 15:30:00,339.1199951171875,339.5,337.5450134277344,339.0899963378906,339.0899963378906,404617
2022-05-18 09:30:00,333.6199951171875,340.55999755859375,333.55999755859375,338.9100036621094,338.9100036621094,584297
2022-05-18 10:30:00,338.69000244140625,341.5950012207031,338.2950134277344,338.5,338.5,525649
2022-05-18 11:30:00,338.7200012207031,340.55999755859375,337.6300048828125,338.114990234375,338.114990234375,513046
2022-05-18 12:30:00,338.1050109863281,340.3949890136719,337.8299865722656,337.8800048828125,337.8800048828125,537817
2022-05-18 13:30:00,337.8800048828125,339.0249938964844,335.5299987792969,337.57501220703125,337.57501220703125,566536
2022-05-18 14:30:00,337.4700012207031,337.8500061035156,335.25,335.3800048828125,335.3800048828125,459541
2022-05-18 15:30:00,335.2713928222656,337.0899963378906,334.7900085449219,336.239990234375,336.239990234375,709937
2022-05-19 09:30:00,330.0,330.9200134277344,324.42999267578125,327.45001220703125,327.45001220703125,1161874
2022-05-19 10:30:00,327.0,330.7699890136719,326.0,329.8999938964844,329.8999938964844,611661
2022-05-19 11:30:00,329.8999938964844,335.2699890136719,329.7799987792969,335.0350036621094,335.0350036621094,516945
2022-05-19 12:30:00,334.9949951171875,335.05499267578125,331.44500732421875,333.44000244140625,333.44000244140625,253943
2022-05-19 13:30:00,333.5400085449219,334.9100036621094,331.55999755859375,332.989990234375,332.989990234375,300413
2022-05-19 14:30:00,332.9150085449219,336.2099914550781,332.3399963378906,332.625,332.625,540624
2022-05-19 15:30:00,332.54998779296875,334.1600036621094,331.7099914550781,331.95001220703125,331.95001220703125,571246
2022-05-20 09:30:00,335.70001220703125,339.6099853515625,335.3399963378906,338.42999267578125,338.42999267578125,571485
2022-05-20 10:30:00,338.44500732421875,338.70001220703125,332.75,333.8500061035156,333.8500061035156,354591
2022-05-20 11:30:00,334.08990478515625,334.7200012207031,331.05999755859375,332.20001220703125,332.20001220703125,250370
2022-05-20 12:30:00,332.0,332.6099853515625,328.0,328.3999938964844,328.3999938964844,317808
2022-05-20 13:30:00,328.443115234375,330.1099853515625,327.69000244140625,328.9200134277344,328.9200134277344,353027
2022-05-20 14:30:00,328.6600036621094,331.92999267578125,327.70001220703125,331.80999755859375,331.80999755859375,301502
2022-05-20 15:30:00,331.8900146484375,336.989990234375,331.2250061035156,336.45001220703125,336.45001220703125,512624
2022-05-23 09:30:00,339.0299987792969,346.7699890136719,338.9599914550781,346.55999755859375,346.55999755859375,591043
2022-05-23 10:30:00,346.55999755859375,351.29998779296875,345.7099914550781,350.7799987792969,350.7799987792969,498994
2022-05-23 11:30:00,350.8800048828125,350.98388671875,346.3500061035156,346.3500061035156,346.3500061035156,362284
2022-05-23 12:30:00,346.57501220703125,346.7300109863281,344.0,345.55999755859375,345.55999755859375,389176
2022-05-23 13:30:00,345.5400085449219,347.75,345.3299865722656,347.0400085449219,347.0400085449219,307165
2022-05-23 14:30:00,347.0249938964844,347.7200012207031,345.32501220703125,347.4849853515625,347.4849853515625,354436
2022-05-23 15:30:00,347.45001220703125,348.95001220703125,346.69000244140625,348.94000244140625,348.94000244140625,540645
2022-05-24 09:30:00,343.8900146484375,344.0,337.82000732421875,339.6099853515625,339.6099853515625,442158
2022-05-24 10:30:00,339.5,339.94000244140625,335.9800109863281,337.6300048828125,337.6300048828125,363145
2022-05-24 11:30:00,337.70001220703125,340.0,337.0,339.3450012207031,339.3450012207031,311491
2022-05-24 12:30:00,339.0899963378906,339.3999938964844,337.510009765625,338.75,338.75,151849
2022-05-24 13:30:00,338.8830871582031,340.760009765625,338.1600036621094,340.1300048828125,340.1300048828125,276117
2022-05-24 14:30:00,340.1300048828125,340.6400146484375,337.45001220703125,339.3800048828125,339.3800048828125,226422
2022-05-24 15:30:00,339.4049987792969,342.20001220703125,339.2200012207031,340.92999267578125,340.92999267578125,405611
2022-05-25 09:30:00,340.5799865722656,345.0,339.2099914550781,342.1050109863281,342.1050109863281,540677
2022-05-25 10:30:00,342.2200012207031,343.4100036621094,341.3999938964844,343.239990234375,343.239990234375,501451
2022-05-25 11:30:00,343.2799987792969,343.6099853515625,340.4949951171875,340.8399963378906,340.8399963378906,199064
2022-05-25 12:30:00,340.8599853515625,341.5799865722656,339.3500061035156,341.2699890136719,341.2699890136719,182894
2022-05-25 13:30:00,341.2066955566406,345.3500061035156,341.0899963378906,345.07000732421875,345.07000732421875,319011
2022-05-25 14:30:00,345.07501220703125,347.739990234375,344.260009765625,346.3299865722656,346.3299865722656,302799
2022-05-25 15:30:00,346.4599914550781,347.1099853515625,343.3699951171875,344.8900146484375,344.8900146484375,421468
2022-05-26 09:30:00,348.0,350.5,346.5799865722656,347.32000732421875,347.32000732421875,416422
2022-05-26 10:30:00,347.3999938964844,349.1600036621094,346.010009765625,347.9700012207031,347.9700012207031,477827
2022-05-26 11:30:00,347.95001220703125,350.8900146484375,347.0,350.875,350.875,334312
2022-05-26 12:30:00,350.8949890136719,351.5899963378906,349.5799865722656,350.5400085449219,350.5400085449219,210607
2022-05-26 13:30:00,350.6300048828125,352.7799987792969,349.8399963378906,352.7550048828125,352.7550048828125,220250
2022-05-26 14:30:00,352.760009765625,353.25,350.1650085449219,350.739990234375,350.739990234375,305161
2022-05-26 15:30:00,350.7650146484375,352.19000244140625,349.5899963378906,349.7300109863281,349.7300109863281,458178
2022-05-27 09:30:00,353.3900146484375,356.6282958984375,352.1099853515625,355.19500732421875,355.19500732421875,573833
2022-05-27 10:30:00,355.2799987792969,355.92999267578125,352.1499938964844,354.3800048828125,354.3800048828125,329974
2022-05-27 11:30:00,354.44000244140625,355.25,353.9599914550781,354.5299987792969,354.5299987792969,210208
2022-05-27 12:30:00,354.510009765625,354.875,353.82000732421875,354.260009765625,354.260009765625,182935
2022-05-27 13:30:00,354.1000061035156,354.7099914550781,353.3900146484375,354.0950012207031,354.0950012207031,204953
2022-05-27 14:30:00,354.0950012207031,356.3900146484375,354.0249938964844,356.3399963378906,356.3399963378906,349504
2022-05-27 15:30:00,356.3399963378906,357.7900085449219,355.489990234375,357.7799987792969,357.7799987792969,499479
2022-05-31 09:30:00,353.0899963378906,360.9744873046875,351.1400146484375,359.989990234375,359.989990234375,603743
2022-05-31 10:30:00,360.0899963378906,360.8699951171875,356.7200012207031,357.57000732421875,357.57000732421875,269323
2022-05-31 11:30:00,357.30999755859375,360.9200134277344,356.7900085449219,359.3500061035156,359.3500061035156,184448
2022-05-31 12:30:00,359.6000061035156,360.67999267578125,358.2099914550781,358.510009765625,358.510009765625,176051
2022-05-31 13:30:00,358.45001220703125,360.3599853515625,358.32501220703125,359.1600036621094,359.1600036621094,257354
2022-05-31 14:30:00,359.19500732421875,359.9100036621094,356.6000061035156,358.510009765625,358.510009765625,275194
2022-05-31 15:30:00,358.7099914550781,359.8999938964844,357.4071960449219,357.9200134277344,357.9200134277344,341785
2022-06-01 09:30:00,358.20001220703125,364.44000244140625,357.0899963378906,358.3450012207031,358.3450012207031,502398
2022-06-01 10:30:00,358.1000061035156,358.79998779296875,356.3900146484375,357.36248779296875,357.36248779296875,255382
2022-06-01 11:30:00,357.4599914550781,357.82501220703125,355.4100036621094,356.7449951171875,356.7449951171875,217667
2022-06-01 12:30:00,356.6600036621094,357.17999267578125,354.85321044921875,355.75,355.75,170337
2022-06-01 13:30:00,355.67999267578125,359.1199951171875,355.5400085449219,358.6000061035156,358.6000061035156,172195
2022-06-01 14:30:00,358.5299987792969,359.80499267578125,358.19000244140625,359.1300048828125,359.1300048828125,226544
2022-06-01 15:30:00,358.9700012207031,359.489990234375,356.8999938964844,356.8999938964844,356.8999938964844,301704
2022-06-02 09:30:00,360.489990234375,365.04998779296875,357.760009765625,358.3900146484375,358.3900146484375,530258
2022-06-02 10:30:00,358.510009765625,361.2300109863281,357.9100036621094,358.885009765625,358.885009765625,287843
2022-06-02 11:30:00,358.87060546875,361.05499267578125,358.2900085449219,360.7900085449219,360.7900085449219,216269
2022-06-02 12:30:00,361.0299987792969,362.0899963378906,360.8399963378906,361.3699951171875,361.3699951171875,153006
2022-06-02 13:30:00,361.4700012207031,361.8599853515625,360.5,360.8550109863281,360.8550109863281,261575
2022-06-02 14:30:00,360.8500061035156,361.94000244140625,360.4599914550781,360.6499938964844,360.6499938964844,280005
2022-06-02 15:30:00,360.54998779296875,363.0899963378906,360.54998779296875,363.07000732421875,363.07000732421875,423202
2022-06-03 09:30:00,359.4800109863281,360.95001220703125,355.7699890136719,359.7300109863281,359.7300109863281,486582
2022-06-03 10:30:00,359.5799865722656,360.0,356.79998779296875,357.3699951171875,357.3699951171875,246105
2022-06-03 11:30:00,357.42999267578125,358.1700134277344,355.8800048828125,357.6499938964844,357.6499938964844,187786
2022-06-03 12:30:00,357.6700134277344,360.29998779296875,357.6700134277344,359.7200012207031,359.7200012207031,174237
2022-06-03 13:30:00,359.6499938964844,359.6700134277344,357.95001220703125,359.07000732421875,359.07000732421875,151218
2022-06-03 14:30:00,359.1099853515625,359.1099853515625,356.7099914550781,357.32000732421875,357.32000732421875,203286
2022-06-03 15:30:00,357.30999755859375,358.69000244140625,356.7300109863281,357.80999755859375,357.80999755859375,390268
2022-06-06 09:30:00,362.0,368.0899963378906,361.29998779296875,367.7799987792969,367.7799987792969,449515
2022-06-06 10:30:00,367.760009765625,368.30999755859375,364.1099853515625,364.5400085449219,364.5400085449219,270075
2022-06-06 11:30:00,364.45001220703125,365.1300048828125,361.5400085449219,361.6700134277344,361.6700134277344,147131
2022-06-06 12:30:00,361.6700134277344,362.3800048828125,360.6499938964844,361.42999267578125,361.42999267578125,116262
2022-06-06 13:30:00,361.4200134277344,362.7900085449219,360.2016906738281,360.44000244140625,360.44000244140625,162535
2022-06-06 14:30:00,360.45001220703125,361.0400085449219,359.07000732421875,359.3800048828125,359.3800048828125,159564
2022-06-06 15:30:00,359.3699951171875,360.7099914550781,358.5249938964844,359.9100036621094,359.9100036621094,307360
2022-06-07 09:30:00,356.92999267578125,361.510009765625,356.3299865722656,360.57000732421875,360.57000732421875,285014
2022-06-07 10:30:00,360.6549987792969,362.164306640625,359.55999755859375,359.668701171875,359.668701171875,234509
2022-06-07 11:30:00,359.70001220703125,361.07000732421875,359.5199890136719,359.69500732421875,359.69500732421875,217783
2022-06-07 12:30:00,359.6099853515625,361.9700012207031,359.2699890136719,361.69000244140625,361.69000244140625,185440
2022-06-07 13:30:00,361.69000244140625,362.7049865722656,361.0,362.29998779296875,362.29998779296875,135381
2022-06-07 14:30:00,362.2632141113281,363.5199890136719,361.69000244140625,363.3550109863281,363.3550109863281,147372
2022-06-07 15:30:00,363.30999755859375,364.4800109863281,363.2200012207031,363.8999938964844,363.8999938964844,303592
2022-06-08 09:30:00,365.0,367.1199951171875,362.57000732421875,365.5,365.5,403718
2022-06-08 10:30:00,365.4599914550781,365.8900146484375,363.5050048828125,365.5299987792969,365.5299987792969,186487
2022-06-08 11:30:00,365.6600036621094,366.3299865722656,363.3699951171875,363.79998779296875,363.79998779296875,182182
2022-06-08 12:30:00,363.80999755859375,363.8450012207031,360.9750061035156,363.18499755859375,363.18499755859375,125974
2022-06-08 13:30:00,363.1300048828125,363.8599853515625,361.5249938964844,362.1199951171875,362.1199951171875,156032
2022-06-08 14:30:00,361.92498779296875,363.80999755859375,361.92498779296875,363.5799865722656,363.5799865722656,144373
2022-06-08 15:30:00,363.6700134277344,364.20001220703125,361.95001220703125,362.5400085449219,362.5400085449219,276067
2022-06-09 09:30:00,360.17999267578125,362.2099914550781,356.0,356.92999267578125,356.92999267578125,368659
2022-06-09 10:30:00,356.92498779296875,357.3299865722656,354.8699951171875,355.8186950683594,355.8186950683594,202293
2022-06-09 11:30:00,355.8299865722656,358.1700134277344,355.69000244140625,356.760009765625,356.760009765625,125977
2022-06-09 12:30:00,356.7900085449219,357.70001220703125,355.70001220703125,355.8299865722656,355.8299865722656,120157
2022-06-09 13:30:00,355.69000244140625,356.3800048828125,354.75,355.8924865722656,355.8924865722656,164106
2022-06-09 14:30:00,355.80999755859375,355.8450012207031,351.44000244140625,351.4800109863281,351.4800109863281,169663
2022-06-09 15:30:00,351.42999267578125,351.989990234375,348.94000244140625,348.989990234375,348.989990234375,487211
2022-06-10 09:30:00,341.3299865722656,344.30999755859375,335.05999755859375,336.4800109863281,336.4800109863281,641528
2022-06-10 10:30:00,336.3699951171875,339.1000061035156,336.31500244140625,336.9949951171875,336.9949951171875,495968
2022-06-10 11:30:00,336.9949951171875,338.1600036621094,335.5,336.8999938964844,336.8999938964844,333677
2022-06-10 12:30:00,336.9200134277344,337.79998779296875,336.0,337.6499938964844,337.6499938964844,172734
2022-06-10 13:30:00,337.67999267578125,338.4200134277344,335.7300109863281,336.8900146484375,336.8900146484375,291394
2022-06-10 14:30:00,337.260009765625,338.6700134277344,336.42999267578125,337.80499267578125,337.80499267578125,364609
2022-06-10 15:30:00,337.82501220703125,338.4800109863281,334.6000061035156,334.6099853515625,334.6099853515625,575217
2022-06-13 09:30:00,322.0,325.57000732421875,319.44000244140625,323.29998779296875,323.29998779296875,904932
2022-06-13 10:30:00,323.5899963378906,328.260009765625,321.55999755859375,327.3500061035156,327.3500061035156,590614
2022-06-13 11:30:00,327.3800048828125,330.8999938964844,326.7799987792969,328.69000244140625,328.69000244140625,461058
2022-06-13 12:30:00,328.6700134277344,329.989990234375,324.8399963378906,325.4620056152344,325.4620056152344,434302
2022-06-13 13:30:00,325.42999267578125,327.25,323.2875061035156,324.1600036621094,324.1600036621094,414500
2022-06-13 14:30:00,324.07000732421875,324.95440673828125,319.69500732421875,319.8800048828125,319.8800048828125,617327
2022-06-13 15:30:00,319.94000244140625,320.44000244140625,317.9200134277344,319.6499938964844,319.6499938964844,864863
2022-06-14 09:30:00,321.3999938964844,323.9999084472656,319.6600036621094,319.8999938964844,319.8999938964844,529544
2022-06-14 10:30:00,319.8599853515625,323.42999267578125,319.7099914550781,321.8800048828125,321.8800048828125,381982
2022-06-14 11:30:00,321.95001220703125,322.3399963378906,320.4800109863281,321.5174865722656,321.5174865722656,200761
2022-06-14 12:30:00,321.75,322.82501220703125,320.67999267578125,321.7799987792969,321.7799987792969,218719
2022-06-14 13:30:00,321.6099853515625,322.260009765625,320.2699890136719,321.739990234375,321.739990234375,171094
2022-06-14 14:30:00,321.7349853515625,322.44000244140625,319.7049865722656,321.1600036621094,321.1600036621094,313005
2022-06-14 15:30:00,321.1300048828125,323.989990234375,321.0400085449219,322.3999938964844,322.3999938964844,437645
2022-06-15 09:30:00,327.4100036621094,328.3999938964844,323.3399963378906,326.1000061035156,326.1000061035156,320806
2022-06-15 10:30:00,326.1600036621094,326.1600036621094,322.5299987792969,322.9700012207031,322.9700012207031,185179
2022-06-15 11:30:00,322.92999267578125,323.32000732421875,321.69500732421875,322.7799987792969,322.7799987792969,196477
2022-06-15 12:30:00,322.79998779296875,323.1499938964844,321.010009765625,322.6700134277344,322.6700134277344,153569
2022-06-15 13:30:00,322.6400146484375,326.04998779296875,320.92498779296875,322.4150085449219,322.4150085449219,230364
2022-06-15 14:30:00,322.3500061035156,330.1400146484375,319.42999267578125,329.92559814453125,329.92559814453125,429412
2022-06-15 15:30:00,330.0899963378906,330.6300048828125,324.5799865722656,325.54998779296875,325.54998779296875,492262
2022-06-16 09:30:00,316.0899963378906,316.45001220703125,310.2349853515625,313.114990234375,313.114990234375,790604
2022-06-16 10:30:00,312.94000244140625,312.95361328125,308.07000732421875,309.5400085449219,309.5400085449219,538098
2022-06-16 11:30:00,309.54998779296875,311.3299865722656,308.5,309.6382141113281,309.6382141113281,396694
2022-06-16 12:30:00,309.4200134277344,310.0899963378906,308.1000061035156,309.1099853515625,309.1099853515625,394364
2022-06-16 13:30:00,309.1099853515625,309.489990234375,305.8299865722656,306.12750244140625,306.12750244140625,528636
